# YIF1 YIF2 YIF3 YIF4 YIF5 YIF6 tvec
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.020050
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.040100
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.060150
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.080201
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.100251
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.120301
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.140351
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.160401
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.180451
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.200501
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.220551
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.240602
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.260652
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.280702
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.300752
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.320802
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.340852
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.360902
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.380952
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.401003
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.421053
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.441103
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.461153
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.481203
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.501253
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.521303
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.541353
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.561404
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.581454
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.601504
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.621554
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.641604
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.661654
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.681704
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.701754
0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.721805
0.000000000000 0.000000000001 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.741855
0.000000000000 0.000000000071 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.761905
0.000000000000 0.000000003595 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.781955
0.000000000000 0.000000088628 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.802005
0.000000000000 0.000001102772 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.822055
0.000000000000 0.000007442494 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.842105
0.000000000000 0.000030675336 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.862155
0.000000000025 0.000088537184 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.882206
0.000000001019 0.000198785949 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.902256
0.000000022564 0.000368215243 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.922306
0.000000279255 0.000580814865 0.000000000003 0.000000000000 0.000000000000 0.000000000000 0.942356
0.000002025965 0.000795779673 0.000000000341 0.000000000000 0.000000000000 0.000000000000 0.962406
0.000009270155 0.000956851819 0.000000017055 0.000000000000 0.000000000000 0.000000000000 0.982456
0.000029305627 0.001012497663 0.000000369635 0.000000000000 0.000000000000 0.000000000000 1.002506
0.000070008204 0.000938833647 0.000003705315 0.000000000000 0.000000000000 0.000000000000 1.022556
0.000135752731 0.000751488805 0.000019629153 0.000000000000 0.000000000000 0.000000000000 1.042607
0.000223829946 0.000500851578 0.000064777324 0.000000000000 0.000000000000 0.000000000000 1.062657
0.000322216328 0.000251561212 0.000153450313 0.000000000000 0.000000000000 0.000000000000 1.082707
0.000411711824 0.000057628473 0.000288459685 0.000000000000 0.000000000000 0.000000000000 1.102757
0.000472347139 -0.000055106862 0.000455237836 0.000000000000 0.000000000000 0.000000000000 1.122807
0.000490711466 -0.000091800193 0.000619361864 0.000000000000 0.000000000000 0.000000000000 1.142857
0.000464966412 -0.000078029878 0.000737165693 0.000000000000 0.000000000000 0.000000000000 1.162907
